~id,~label,~from,~to,~fromLabels,~toLabels,dist:int
"31370","route","503","259","airport","airport",1330
"31386","route","503","796","airport","airport",1025
"31402","route","504","80","airport","airport",1129
"31418","route","504","168","airport","airport",1228
"31434","route","504","328","airport","airport",1269
"31450","route","504","534","airport","airport",1791
"31466","route","505","80","airport","airport",830
"31482","route","506","80","airport","airport",935
"31498","route","507","79","airport","airport",1078
"31514","route","507","200","airport","airport",948
"31530","route","507","505","airport","airport",107
"31546","route","507","1268","airport","airport",1568
"31562","route","508","511","airport","airport",261
"31578","route","509","95","airport","airport",1720
"31594","route","509","459","airport","airport",1564
"31609","route","509","1300","airport","airport",2088
"31625","route","510","96","airport","airport",1596
"31641","route","510","200","airport","airport",948
"31657","route","510","494","airport","airport",656
"31673","route","510","1197","airport","airport",876
"31689","route","511","52","airport","airport",730
"31705","route","511","146","airport","airport",1183
"31721","route","511","330","airport","airport",528
"31737","route","511","1264","airport","airport",761
"31753","route","512","79","airport","airport",1063
"31769","route","512","169","airport","airport",579
"31785","route","512","328","airport","airport",767
"31801","route","512","793","airport","airport",630
"31817","route","513","79","airport","airport",974
"31833","route","513","173","airport","airport",449
"31849","route","513","499","airport","airport",847
"31864","route","514","52","airport","airport",632
"31880","route","514","168","airport","airport",538
"31896","route","514","460","airport","airport",427
"31912","route","515","93","airport","airport",2428
"31928","route","516","51","airport","airport",1425
"31944","route","516","168","airport","airport",1145
"31960","route","516","557","airport","airport",451
"31976","route","517","52","airport","airport",1362
"31992","route","517","253","airport","airport",1870
"32008","route","518","70","airport","airport",1518
"32024","route","518","274","airport","airport",1463
"32040","route","519","79","airport","airport",1369
"32056","route","519","167","airport","airport",1254
"32072","route","519","331","airport","airport",1398
"32088","route","519","566","airport","airport",812
"32104","route","519","1315","airport","airport",356
"32119","route","519","2153","airport","airport",626
"32135","route","519","3030","airport","airport",308
"32151","route","520","346","airport","airport",1297
"32167","route","521","179","airport","airport",959
"32183","route","522","51","airport","airport",1140
"32199","route","522","140","airport","airport",316
"32215","route","522","784","airport","airport",1021
"32231","route","523","52","airport","airport",4896
"32247","route","523","201","airport","airport",483
"32263","route","524","80","airport","airport",287
"32279","route","524","519","airport","airport",1262
"32295","route","524","2143","airport","airport",1343
"32311","route","526","1274","airport","airport",1394
"32327","route","529","7","airport","airport",502
"32343","route","532","73","airport","airport",713
"32359","route","532","146","airport","airport",1721
"32374","route","532","454","airport","airport",1187
"32390","route","532","521","airport","airport",927
"32406","route","533","75","airport","airport",300
"32422","route","533","469","airport","airport",184
"32438","route","534","73","airport","airport",743
"32454","route","534","257","airport","airport",159
"32470","route","535","87","airport","airport",283
"32486","route","535","468","airport","airport",164
"32502","route","537","70","airport","airport",297
"32518","route","538","494","airport","airport",1965
"32534","route","539","230","airport","airport",827
"32550","route","540","287","airport","airport",176
"32566","route","541","94","airport","airport",772
"32582","route","541","274","airport","airport",580
"32598","route","541","786","airport","airport",450
"32614","route","542","92","airport","airport",260
"32629","route","544","74","airport","airport",1147
"32645","route","545","329","airport","airport",731
"32661","route","547","125","airport","airport",2331
"32677","route","548","58","airport","airport",2329
"32693","route","549","34","airport","airport",549
"32709","route","549","189","airport","airport",1046
"32725","route","549","309","airport","airport",966
"32741","route","549","411","airport","airport",440
"32757","route","549","631","airport","airport",536
"32773","route","549","2109","airport","airport",862
"32789","route","550","206","airport","airport",704
"32805","route","550","488","airport","airport",927
"32821","route","550","1265","airport","airport",556
"32837","route","551","510","airport","airport",226
"32853","route","553","510","airport","airport",288
"32869","route","554","169","airport","airport",539
"32884","route","554","793","airport","airport",574
"32900","route","555","140","airport","airport",504
"32916","route","555","1224","airport","airport",251
"32932","route","558","12","airport","airport",1454
"32948","route","558","415","airport","airport",177
"32964","route","560","50","airport","airport",4618
"32980","route","560","1869","airport","airport",2310
"32996","route","561","1166","airport","airport",373
"33012","route","562","58","airport","airport",1015
"33028","route","562","722","airport","airport",1017
"33044","route","563","360","airport","airport",442
"33060","route","564","233","airport","airport",1048
"33076","route","566","58","airport","airport",1280
"33092","route","566","162","airport","airport",1111
"33108","route","566","1198","airport","airport",200
"33124","route","567","57","airport","airport",4632
